JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456761.945000000, A.D. 2014-Apr-14 10:40:48.0000,      67.185616, -2.940321404830540E-01, -6.642268186535408E-01,  4.943470972465303E-03,  1.833591863824108E-02, -8.221857019046252E-03,  1.348838491922164E-03,
2456765.597500000, A.D. 2014-Apr-18 02:20:24.0000,      67.185593, -2.256629755549245E-01, -6.907899629783550E-01,  9.836237593353180E-03,  1.906869919612626E-02, -6.311336057334241E-03,  1.328001791725415E-03,
2456769.250000000, A.D. 2014-Apr-21 18:00:00.0000,      67.185564, -1.549750316529451E-01, -7.102555693500999E-01,  1.462795444103015E-02,  1.960463482570989E-02, -4.338770667151418E-03,  1.293559953504968E-03,
2456772.902500000, A.D. 2014-Apr-25 09:39:36.0000,      67.185530, -8.269679485476793E-02, -7.224335963930586E-01,  1.926959238988262E-02,  1.993884915163299E-02, -2.324255449282979E-03,  1.245897989554095E-03,
2456776.555000000, A.D. 2014-Apr-29 01:19:12.0000,      67.185491, -9.570924479386643E-03, -7.272080139933896E-01,  2.371376227661108E-02,  2.006846010056832E-02, -2.881906115068354E-04,  1.185527970397061E-03,
2456780.207500000, A.D. 2014-May-02 16:58:48.0000,      67.185447,  6.365304752003208E-02, -7.245375751393553E-01,  2.791516846268536E-02,  1.999258622524347E-02,  1.748906212743427E-03,  1.113083123183325E-03,
2456783.860000000, A.D. 2014-May-06 08:38:24.0000,      67.185396,  1.362260115030433E-01, -7.144559054040711E-01,  3.183103932288505E-02,  1.971233741162765E-02,  3.766585250801960E-03,  1.029311110146264E-03,
2456787.512500000, A.D. 2014-May-10 00:18:00.0000,      67.185339,  2.074065139117301E-01, -6.970709224052815E-01,  3.542153179138555E-02,  1.923079082614228E-02,  5.744646058089441E-03,  9.350665568688826E-04,
2456791.165000000, A.D. 2014-May-13 15:57:36.0000,      67.185276,  2.764678775848896E-01, -6.725636003825681E-01,  3.865010735901114E-02,  1.855295296987077E-02,  7.663314576730367E-03,  8.313029033699762E-04,
2456794.817500000, A.D. 2014-May-17 07:37:12.0000,      67.185209,  3.427051590192633E-01, -6.411860966675489E-01,  4.148387716616474E-02,  1.768570840559947E-02,  9.503415422430246E-03,  7.190636389241243E-04,
2456798.470000000, A.D. 2014-May-20 23:16:48.0000,      67.185137,  4.054418945017960E-01, -6.032592582856512E-01,  4.389391401784429E-02,  1.663775547026817E-02,  1.124653892466549E-02,  5.994729601814324E-04,
2456802.122500000, A.D. 2014-May-24 14:56:24.0000,      67.185061,  4.640365881312878E-01, -5.591695289268046E-01,  4.585552927215378E-02,  1.541952928455339E-02,  1.287520232739540E-02,  4.737258841070483E-04,
2456805.775000000, A.D. 2014-May-28 06:36:00.0000,      67.184983,  5.178888959273780E-01, -5.093652786709414E-01,  4.734851266987896E-02,  1.404311237779890E-02,  1.437300457833642E-02,  3.430778481097345E-04,
2456809.427500000, A.D. 2014-May-31 22:15:36.0000,      67.184901,  5.664454612592414E-01, -4.543525809049994E-01,  4.835733329084987E-02,  1.252213316817557E-02,  1.572477414387924E-02,  2.088338292974205E-04,
2456813.080000000, A.D. 2014-Jun-04 13:55:12.0000,      67.184815,  6.092053575393140E-01, -3.946904630228519E-01,  4.887129993710754E-02,  1.087165245328985E-02,  1.691670922198210E-02,  7.233701368337222E-05,
2456816.732500000, A.D. 2014-Jun-08 05:34:48.0000,      67.184725,  6.457250945980858E-01, -3.309856599853441E-01,  4.888467935643499E-02,  9.108038021283026E-03,  1.793650961466269E-02, -6.504295283716619E-05,
